expense_id,group_id,payer_id,participants,amount,currency,merchant,category,timestamp,num_participants,is_fraud
exp_1906,group_26,user_972,"[{'user_id': 'user_972', 'amount': np.float64(1.16)}, {'user_id': 'user_269', 'amount': np.float64(1.32)}, {'user_id': 'user_105', 'amount': np.float64(1.26)}, {'user_id': 'user_929', 'amount': np.float64(1.26)}]",5.0,AUD,Gas Station 123,food,2025-07-01T13:36:00,4,0
exp_7356,group_99,user_483,"[{'user_id': 'user_483', 'amount': np.float64(9.57)}, {'user_id': 'user_828', 'amount': np.float64(14.02)}]",23.59,USD,Restaurant ABC,transport,2024-12-24T13:07:00,2,0
exp_2928,group_44,user_374,"[{'user_id': 'user_374', 'amount': np.float64(54.62)}, {'user_id': 'user_124', 'amount': np.float64(66.93)}, {'user_id': 'user_394', 'amount': np.float64(58.04)}]",179.59,EUR,Electronics Store VWX,business,2025-08-15T15:20:00,3,0
exp_4337,group_57,user_556,"[{'user_id': 'user_556', 'amount': np.float64(22.98)}, {'user_id': 'user_797', 'amount': np.float64(15.39)}]",38.37,CAD,Hotel JKL,utilities,2025-05-19T14:26:00,2,0
exp_6286,group_53,user_773,"[{'user_id': 'user_773', 'amount': np.float64(6.33)}, {'user_id': 'user_889', 'amount': np.float64(8.58)}]",14.91,CAD,Online Store GHI,utilities,2025-03-20T15:33:00,2,0
exp_479,group_24,user_52,"[{'user_id': 'user_52', 'amount': np.float64(47.53)}, {'user_id': 'user_325', 'amount': np.float64(37.76)}]",85.29,GBP,Taxi Service PQR,transport,2025-04-30T14:20:00,2,0
exp_2301,group_92,user_574,"[{'user_id': 'user_574', 'amount': np.float64(17.32)}, {'user_id': 'user_401', 'amount': np.float64(18.76)}]",36.08,USD,Online Store GHI,food,2025-09-20T13:51:00,2,0
exp_6321,group_56,user_687,"[{'user_id': 'user_687', 'amount': np.float64(7.08)}, {'user_id': 'user_141', 'amount': np.float64(5.46)}]",12.54,GBP,Gas Station 123,healthcare,2024-11-10T14:44:00,2,0
exp_1794,group_64,user_893,"[{'user_id': 'user_893', 'amount': np.float64(30.29)}, {'user_id': 'user_326', 'amount': np.float64(32.19)}, {'user_id': 'user_842', 'amount': np.float64(30.05)}, {'user_id': 'user_481', 'amount': np.float64(38.73)}]",131.26,USD,Grocery Store XYZ,groceries,2024-10-25T06:32:00,4,0
exp_9060,group_25,user_399,"[{'user_id': 'user_399', 'amount': np.float64(1.56)}, {'user_id': 'user_671', 'amount': np.float64(2.51)}, {'user_id': 'user_954', 'amount': np.float64(2.18)}, {'user_id': 'user_728', 'amount': np.float64(2.53)}]",8.78,USD,Restaurant ABC,shopping,2025-06-21T13:29:00,4,0
exp_6869,group_22,user_137,"[{'user_id': 'user_137', 'amount': np.float64(19.45)}, {'user_id': 'user_685', 'amount': np.float64(21.42)}]",40.87,USD,Gas Station 123,business,2025-01-23T15:06:00,2,0
exp_213,group_68,user_497,"[{'user_id': 'user_497', 'amount': np.float64(2.49)}, {'user_id': 'user_383', 'amount': np.float64(2.51)}]",5.0,USD,Taxi Service PQR,transport,2024-10-14T22:38:00,2,0
exp_6990,group_47,user_161,"[{'user_id': 'user_161', 'amount': np.float64(6.11)}, {'user_id': 'user_682', 'amount': np.float64(5.58)}, {'user_id': 'user_421', 'amount': np.float64(5.28)}]",16.97,USD,Grocery Store XYZ,entertainment,2024-11-14T13:07:00,3,0
exp_2215,group_68,user_643,"[{'user_id': 'user_643', 'amount': np.float64(3.62)}, {'user_id': 'user_824', 'amount': np.float64(4.58)}, {'user_id': 'user_208', 'amount': np.float64(3.89)}]",12.09,CAD,Coffee Shop DEF,healthcare,2025-03-16T06:17:00,3,0
exp_7444,group_16,user_822,"[{'user_id': 'user_822', 'amount': np.float64(11.72)}, {'user_id': 'user_313', 'amount': np.float64(9.25)}]",20.97,USD,Clothing Store YZ,accommodation,2025-02-13T22:19:00,2,0
exp_8171,group_1,user_448,"[{'user_id': 'user_448', 'amount': np.float64(11.96)}, {'user_id': 'user_41', 'amount': np.float64(11.87)}]",23.83,USD,Online Store GHI,healthcare,2025-03-29T23:11:00,2,0
exp_4115,group_16,user_758,"[{'user_id': 'user_758', 'amount': np.float64(2.9)}, {'user_id': 'user_899', 'amount': np.float64(1.7)}, {'user_id': 'user_293', 'amount': np.float64(1.59)}, {'user_id': 'user_707', 'amount': np.float64(1.74)}]",7.93,USD,Gas Station 123,shopping,2025-02-06T15:34:00,4,0
exp_6712,group_95,user_855,"[{'user_id': 'user_855', 'amount': np.float64(3.45)}, {'user_id': 'user_750', 'amount': np.float64(3.78)}, {'user_id': 'user_457', 'amount': np.float64(3.76)}, {'user_id': 'user_774', 'amount': np.float64(3.91)}]",14.9,USD,Restaurant ABC,utilities,2025-01-11T11:18:00,4,0
exp_2818,group_42,user_653,"[{'user_id': 'user_653', 'amount': np.float64(2.62)}, {'user_id': 'user_607', 'amount': np.float64(2.38)}]",5.0,USD,Gas Station 123,business,2025-05-15T19:23:00,2,0
exp_3970,group_20,user_944,"[{'user_id': 'user_944', 'amount': np.float64(3.42)}, {'user_id': 'user_233', 'amount': np.float64(3.19)}, {'user_id': 'user_525', 'amount': np.float64(3.1)}]",9.71,USD,Gas Station 123,transport,2025-05-27T10:40:00,3,0
exp_8491,group_82,user_646,"[{'user_id': 'user_646', 'amount': np.float64(2.58)}, {'user_id': 'user_807', 'amount': np.float64(3.11)}, {'user_id': 'user_581', 'amount': np.float64(2.91)}, {'user_id': 'user_623', 'amount': np.float64(2.94)}]",11.54,USD,Airline MNO,accommodation,2025-09-17T12:35:00,4,0
exp_9199,group_84,user_26,"[{'user_id': 'user_26', 'amount': np.float64(2.73)}, {'user_id': 'user_656', 'amount': np.float64(2.27)}]",5.0,USD,Electronics Store VWX,accommodation,2025-07-17T16:56:00,2,0
exp_7456,group_16,user_879,"[{'user_id': 'user_879', 'amount': np.float64(21.31)}, {'user_id': 'user_772', 'amount': np.float64(21.65)}, {'user_id': 'user_441', 'amount': np.float64(17.27)}]",60.23,USD,Taxi Service PQR,travel,2025-09-11T02:11:00,3,0
exp_5843,group_60,user_147,"[{'user_id': 'user_147', 'amount': np.float64(2.61)}, {'user_id': 'user_578', 'amount': np.float64(2.29)}, {'user_id': 'user_365', 'amount': np.float64(2.8)}]",7.7,USD,Gas Station 123,healthcare,2024-10-25T14:24:00,3,0
exp_7596,group_63,user_160,"[{'user_id': 'user_160', 'amount': np.float64(9.78)}, {'user_id': 'user_92', 'amount': np.float64(8.93)}, {'user_id': 'user_278', 'amount': np.float64(10.7)}]",29.41,USD,Gas Station 123,entertainment,2025-08-11T13:26:00,3,0
exp_159,group_62,user_946,"[{'user_id': 'user_946', 'amount': np.float64(32.28)}, {'user_id': 'user_804', 'amount': np.float64(22.58)}, {'user_id': 'user_590', 'amount': np.float64(29.36)}]",84.22,GBP,Electronics Store VWX,entertainment,2025-01-06T16:57:00,3,0
exp_8694,group_77,user_229,"[{'user_id': 'user_229', 'amount': np.float64(6.7)}, {'user_id': 'user_633', 'amount': np.float64(7.92)}]",14.62,GBP,Electronics Store VWX,healthcare,2025-08-16T12:29:00,2,0
exp_5167,group_13,user_202,"[{'user_id': 'user_202', 'amount': np.float64(2.61)}, {'user_id': 'user_745', 'amount': np.float64(2.92)}, {'user_id': 'user_446', 'amount': np.float64(3.57)}]",9.1,USD,Taxi Service PQR,business,2025-07-09T15:36:00,3,0
fraud_46,group_20,user_938,"[{'user_id': 'user_985', 'amount': 672.36}]",672.36,GBP,Restaurant ABC,entertainment,2025-04-11T14:24:00,1,1
exp_4307,group_80,user_69,"[{'user_id': 'user_69', 'amount': np.float64(10.55)}, {'user_id': 'user_720', 'amount': np.float64(7.05)}]",17.6,USD,Gas Station 123,shopping,2025-03-30T08:37:00,2,0
exp_5264,group_2,user_54,"[{'user_id': 'user_54', 'amount': np.float64(1.69)}, {'user_id': 'user_979', 'amount': np.float64(1.73)}, {'user_id': 'user_787', 'amount': np.float64(1.58)}]",5.0,EUR,Coffee Shop DEF,business,2025-06-15T05:13:00,3,0
exp_7846,group_34,user_236,"[{'user_id': 'user_236', 'amount': np.float64(17.54)}, {'user_id': 'user_274', 'amount': np.float64(18.71)}]",36.25,EUR,Grocery Store XYZ,entertainment,2025-09-02T15:46:00,2,0
exp_7545,group_48,user_640,"[{'user_id': 'user_640', 'amount': np.float64(2.36)}, {'user_id': 'user_412', 'amount': np.float64(2.64)}]",5.0,USD,Airline MNO,accommodation,2024-09-27T15:52:00,2,0
exp_6339,group_77,user_984,"[{'user_id': 'user_984', 'amount': np.float64(3.26)}, {'user_id': 'user_899', 'amount': np.float64(2.71)}, {'user_id': 'user_68', 'amount': np.float64(2.36)}]",8.33,USD,Electronics Store VWX,food,2024-10-23T15:57:00,3,0
exp_6390,group_32,user_664,"[{'user_id': 'user_664', 'amount': np.float64(5.86)}, {'user_id': 'user_121', 'amount': np.float64(6.63)}]",12.49,USD,Online Store GHI,accommodation,2025-08-28T11:09:00,2,0
exp_8102,group_99,user_608,"[{'user_id': 'user_608', 'amount': np.float64(23.67)}, {'user_id': 'user_47', 'amount': np.float64(29.92)}]",53.59,EUR,Taxi Service PQR,business,2024-10-01T12:18:00,2,0
exp_718,group_37,user_513,"[{'user_id': 'user_513', 'amount': np.float64(5.27)}, {'user_id': 'user_34', 'amount': np.float64(4.23)}, {'user_id': 'user_640', 'amount': np.float64(5.91)}]",15.41,GBP,Restaurant ABC,accommodation,2025-04-23T23:15:00,3,0
exp_7490,group_97,user_929,"[{'user_id': 'user_929', 'amount': np.float64(6.7)}, {'user_id': 'user_907', 'amount': np.float64(9.43)}]",16.13,GBP,Coffee Shop DEF,utilities,2025-02-18T22:59:00,2,0
exp_7015,group_73,user_740,"[{'user_id': 'user_740', 'amount': np.float64(3.14)}, {'user_id': 'user_171', 'amount': np.float64(3.1)}]",6.24,USD,Pharmacy STU,travel,2025-06-07T14:23:00,2,0
exp_4511,group_6,user_70,"[{'user_id': 'user_70', 'amount': np.float64(11.3)}, {'user_id': 'user_238', 'amount': np.float64(6.9)}, {'user_id': 'user_240', 'amount': np.float64(6.42)}, {'user_id': 'user_335', 'amount': np.float64(6.95)}]",31.57,USD,Pharmacy STU,accommodation,2025-08-04T17:56:00,4,0
exp_3375,group_65,user_263,"[{'user_id': 'user_263', 'amount': np.float64(4.29)}, {'user_id': 'user_957', 'amount': np.float64(4.96)}]",9.25,USD,Electronics Store VWX,shopping,2025-04-01T12:51:00,2,0
exp_4086,group_76,user_337,"[{'user_id': 'user_337', 'amount': np.float64(101.0)}, {'user_id': 'user_507', 'amount': np.float64(64.94)}, {'user_id': 'user_181', 'amount': np.float64(72.4)}]",238.34,USD,Airline MNO,entertainment,2025-02-21T19:22:00,3,0
fraud_323,group_10,user_312,"[{'user_id': 'user_312', 'amount': 3167.58}, {'user_id': 'user_580', 'amount': np.float64(1357.53)}]",4525.11,USD,High-end Restaurant,shopping,2025-02-23T16:06:00,2,1
exp_5302,group_40,user_992,"[{'user_id': 'user_992', 'amount': np.float64(14.72)}, {'user_id': 'user_423', 'amount': np.float64(9.97)}]",24.69,GBP,Electronics Store VWX,transport,2024-11-25T13:56:00,2,0
exp_8811,group_7,user_219,"[{'user_id': 'user_219', 'amount': np.float64(7.48)}, {'user_id': 'user_781', 'amount': np.float64(5.23)}, {'user_id': 'user_81', 'amount': np.float64(5.23)}, {'user_id': 'user_112', 'amount': np.float64(7.35)}]",25.29,USD,Electronics Store VWX,utilities,2025-04-24T09:15:00,4,0
exp_5054,group_40,user_553,"[{'user_id': 'user_553', 'amount': np.float64(5.8)}, {'user_id': 'user_764', 'amount': np.float64(5.27)}]",11.07,USD,Airline MNO,healthcare,2024-10-18T15:08:00,2,0
exp_8537,group_96,user_845,"[{'user_id': 'user_845', 'amount': np.float64(18.15)}, {'user_id': 'user_950', 'amount': np.float64(27.12)}]",45.27,USD,Coffee Shop DEF,entertainment,2024-12-01T15:44:00,2,0
exp_6833,group_67,user_65,"[{'user_id': 'user_65', 'amount': np.float64(38.78)}, {'user_id': 'user_745', 'amount': np.float64(44.92)}]",83.7,GBP,Electronics Store VWX,groceries,2025-08-31T03:41:00,2,0
exp_283,group_42,user_620,"[{'user_id': 'user_620', 'amount': np.float64(1.84)}, {'user_id': 'user_662', 'amount': np.float64(1.9)}, {'user_id': 'user_414', 'amount': np.float64(1.92)}]",5.66,GBP,Electronics Store VWX,business,2025-04-20T13:31:00,3,0
exp_1217,group_28,user_752,"[{'user_id': 'user_752', 'amount': np.float64(163.71)}, {'user_id': 'user_418', 'amount': np.float64(113.9)}, {'user_id': 'user_882', 'amount': np.float64(121.63)}, {'user_id': 'user_486', 'amount': np.float64(142.18)}]",541.42,EUR,Electronics Store VWX,healthcare,2025-07-24T17:43:00,4,0
exp_3653,group_27,user_962,"[{'user_id': 'user_962', 'amount': np.float64(5.2)}, {'user_id': 'user_623', 'amount': np.float64(3.53)}]",8.73,USD,Coffee Shop DEF,groceries,2025-04-05T03:07:00,2,0
exp_7996,group_15,user_726,"[{'user_id': 'user_726', 'amount': np.float64(1.59)}, {'user_id': 'user_961', 'amount': np.float64(2.18)}, {'user_id': 'user_576', 'amount': np.float64(1.76)}]",5.53,CAD,Gas Station 123,healthcare,2024-11-22T12:41:00,3,0
exp_2252,group_92,user_364,"[{'user_id': 'user_364', 'amount': np.float64(2.01)}, {'user_id': 'user_860', 'amount': np.float64(2.99)}]",5.0,USD,Restaurant ABC,healthcare,2025-03-31T15:03:00,2,0
exp_1533,group_50,user_756,"[{'user_id': 'user_756', 'amount': np.float64(5.09)}, {'user_id': 'user_690', 'amount': np.float64(5.61)}, {'user_id': 'user_747', 'amount': np.float64(5.05)}]",15.75,USD,Electronics Store VWX,groceries,2025-02-11T06:24:00,3,0
exp_1758,group_5,user_267,"[{'user_id': 'user_267', 'amount': np.float64(47.14)}, {'user_id': 'user_834', 'amount': np.float64(44.21)}]",91.35,USD,Electronics Store VWX,healthcare,2024-10-25T06:55:00,2,0
exp_8172,group_70,user_534,"[{'user_id': 'user_534', 'amount': np.float64(5.53)}, {'user_id': 'user_491', 'amount': np.float64(4.38)}]",9.91,EUR,Restaurant ABC,travel,2025-06-10T12:22:00,2,0
exp_6409,group_89,user_688,"[{'user_id': 'user_688', 'amount': np.float64(2.74)}, {'user_id': 'user_435', 'amount': np.float64(2.26)}]",5.0,USD,Electronics Store VWX,food,2024-10-09T16:48:00,2,0
exp_3495,group_66,user_133,"[{'user_id': 'user_133', 'amount': np.float64(23.28)}, {'user_id': 'user_124', 'amount': np.float64(15.99)}]",39.27,USD,Pharmacy STU,utilities,2025-04-29T20:34:00,2,0
exp_5596,group_7,user_293,"[{'user_id': 'user_293', 'amount': np.float64(3.2)}, {'user_id': 'user_695', 'amount': np.float64(3.59)}]",6.79,USD,Restaurant ABC,entertainment,2025-07-22T14:30:00,2,0
exp_6494,group_41,user_396,"[{'user_id': 'user_396', 'amount': np.float64(3.12)}, {'user_id': 'user_826', 'amount': np.float64(4.07)}, {'user_id': 'user_770', 'amount': np.float64(4.18)}]",11.37,USD,Coffee Shop DEF,utilities,2025-08-29T13:59:00,3,0
fraud_252,group_38,user_799,"[{'user_id': 'user_799', 'amount': np.float64(96.15)}, {'user_id': 'user_491', 'amount': np.float64(5.88)}, {'user_id': 'user_550', 'amount': np.float64(5.88)}, {'user_id': 'user_515', 'amount': np.float64(5.88)}, {'user_id': 'user_995', 'amount': np.float64(5.88)}, {'user_id': 'user_905', 'amount': np.float64(5.88)}, {'user_id': 'user_431', 'amount': np.float64(5.88)}, {'user_id': 'user_957', 'amount': np.float64(5.88)}]",137.31,USD,Taxi Service PQR,entertainment,2024-10-30T22:46:00,8,1
exp_6406,group_35,user_517,"[{'user_id': 'user_517', 'amount': np.float64(5.59)}, {'user_id': 'user_638', 'amount': np.float64(5.75)}]",11.34,USD,Pharmacy STU,groceries,2025-05-27T19:08:00,2,0
exp_3235,group_54,user_399,"[{'user_id': 'user_399', 'amount': np.float64(8.47)}, {'user_id': 'user_134', 'amount': np.float64(10.01)}]",18.48,EUR,Coffee Shop DEF,transport,2025-01-03T15:04:00,2,0
exp_9335,group_14,user_739,"[{'user_id': 'user_739', 'amount': np.float64(3.88)}, {'user_id': 'user_870', 'amount': np.float64(5.58)}, {'user_id': 'user_224', 'amount': np.float64(4.75)}, {'user_id': 'user_525', 'amount': np.float64(5.34)}]",19.55,USD,Hotel JKL,utilities,2025-01-04T07:26:00,4,0
exp_3548,group_20,user_531,"[{'user_id': 'user_531', 'amount': np.float64(11.88)}, {'user_id': 'user_1', 'amount': np.float64(12.42)}, {'user_id': 'user_180', 'amount': np.float64(16.13)}]",40.43,USD,Clothing Store YZ,entertainment,2025-06-06T15:49:00,3,0
exp_6609,group_4,user_510,"[{'user_id': 'user_510', 'amount': np.float64(12.32)}, {'user_id': 'user_278', 'amount': np.float64(11.85)}]",24.17,USD,Airline MNO,travel,2025-08-06T07:02:00,2,0
exp_1376,group_84,user_409,"[{'user_id': 'user_409', 'amount': np.float64(42.27)}, {'user_id': 'user_878', 'amount': np.float64(57.47)}]",99.74,EUR,Taxi Service PQR,accommodation,2025-01-08T06:46:00,2,0
exp_8140,group_6,user_459,"[{'user_id': 'user_459', 'amount': np.float64(3.97)}, {'user_id': 'user_957', 'amount': np.float64(5.91)}]",9.88,USD,Clothing Store YZ,travel,2024-12-28T10:55:00,2,0
exp_3776,group_71,user_971,"[{'user_id': 'user_971', 'amount': np.float64(4.19)}, {'user_id': 'user_299', 'amount': np.float64(4.03)}, {'user_id': 'user_884', 'amount': np.float64(3.22)}]",11.44,USD,Clothing Store YZ,groceries,2025-05-26T12:09:00,3,0
exp_8846,group_99,user_23,"[{'user_id': 'user_23', 'amount': np.float64(35.0)}, {'user_id': 'user_173', 'amount': np.float64(48.53)}]",83.53,GBP,Hotel JKL,entertainment,2025-06-28T06:16:00,2,0
exp_8187,group_62,user_641,"[{'user_id': 'user_641', 'amount': np.float64(4.71)}, {'user_id': 'user_625', 'amount': np.float64(4.13)}]",8.84,USD,Restaurant ABC,groceries,2025-07-13T09:52:00,2,0
exp_6921,group_38,user_958,"[{'user_id': 'user_958', 'amount': np.float64(19.97)}, {'user_id': 'user_377', 'amount': np.float64(26.88)}]",46.85,USD,Grocery Store XYZ,travel,2025-08-07T14:55:00,2,0
exp_8997,group_26,user_916,"[{'user_id': 'user_916', 'amount': np.float64(9.07)}, {'user_id': 'user_285', 'amount': np.float64(10.46)}, {'user_id': 'user_245', 'amount': np.float64(13.0)}]",32.53,USD,Clothing Store YZ,healthcare,2024-11-16T09:34:00,3,0
exp_1055,group_46,user_808,"[{'user_id': 'user_808', 'amount': np.float64(14.68)}, {'user_id': 'user_871', 'amount': np.float64(12.8)}]",27.48,USD,Clothing Store YZ,food,2025-04-01T17:08:00,2,0
exp_3632,group_33,user_656,"[{'user_id': 'user_656', 'amount': np.float64(5.72)}, {'user_id': 'user_673', 'amount': np.float64(4.64)}, {'user_id': 'user_723', 'amount': np.float64(5.86)}]",16.22,USD,Airline MNO,business,2025-09-14T08:41:00,3,0
exp_7600,group_36,user_180,"[{'user_id': 'user_180', 'amount': np.float64(44.41)}, {'user_id': 'user_956', 'amount': np.float64(36.57)}]",80.98,USD,Restaurant ABC,accommodation,2025-07-24T08:30:00,2,0
exp_1619,group_80,user_581,"[{'user_id': 'user_581', 'amount': np.float64(57.49)}, {'user_id': 'user_782', 'amount': np.float64(85.48)}]",142.97,USD,Gas Station 123,accommodation,2025-06-02T08:07:00,2,0
exp_528,group_84,user_821,"[{'user_id': 'user_821', 'amount': np.float64(1.4)}, {'user_id': 'user_69', 'amount': np.float64(1.96)}, {'user_id': 'user_758', 'amount': np.float64(1.64)}]",5.0,USD,Grocery Store XYZ,accommodation,2025-03-03T08:49:00,3,0
exp_7628,group_7,user_727,"[{'user_id': 'user_727', 'amount': np.float64(2.22)}, {'user_id': 'user_320', 'amount': np.float64(1.37)}, {'user_id': 'user_616', 'amount': np.float64(1.41)}]",5.0,USD,Hotel JKL,travel,2024-11-25T13:57:00,3,0
exp_614,group_93,user_321,"[{'user_id': 'user_321', 'amount': np.float64(2.33)}, {'user_id': 'user_795', 'amount': np.float64(1.55)}, {'user_id': 'user_133', 'amount': np.float64(1.81)}]",5.69,USD,Online Store GHI,healthcare,2024-12-03T16:55:00,3,0
exp_2120,group_95,user_876,"[{'user_id': 'user_876', 'amount': np.float64(10.8)}, {'user_id': 'user_513', 'amount': np.float64(12.53)}, {'user_id': 'user_288', 'amount': np.float64(12.11)}]",35.44,CAD,Grocery Store XYZ,business,2025-05-17T14:32:00,3,0
exp_4801,group_15,user_115,"[{'user_id': 'user_115', 'amount': np.float64(7.79)}, {'user_id': 'user_606', 'amount': np.float64(5.73)}, {'user_id': 'user_138', 'amount': np.float64(6.29)}]",19.81,USD,Gas Station 123,healthcare,2025-02-18T09:10:00,3,0
exp_4770,group_92,user_923,"[{'user_id': 'user_923', 'amount': np.float64(61.07)}, {'user_id': 'user_3', 'amount': np.float64(52.66)}]",113.73,USD,Airline MNO,business,2024-11-01T19:33:00,2,0
exp_688,group_44,user_873,"[{'user_id': 'user_873', 'amount': np.float64(2.12)}, {'user_id': 'user_503', 'amount': np.float64(2.88)}]",5.0,USD,Electronics Store VWX,groceries,2025-05-04T10:55:00,2,0
exp_5281,group_49,user_243,"[{'user_id': 'user_243', 'amount': np.float64(7.55)}, {'user_id': 'user_785', 'amount': np.float64(6.94)}]",14.49,CAD,Coffee Shop DEF,transport,2025-06-21T13:45:00,2,0
exp_5163,group_18,user_752,"[{'user_id': 'user_752', 'amount': np.float64(2.79)}, {'user_id': 'user_625', 'amount': np.float64(2.21)}]",5.0,USD,Clothing Store YZ,accommodation,2025-08-29T14:26:00,2,0
exp_5622,group_39,user_92,"[{'user_id': 'user_92', 'amount': np.float64(4.77)}, {'user_id': 'user_143', 'amount': np.float64(4.02)}]",8.79,EUR,Online Store GHI,business,2025-05-31T14:31:00,2,0
exp_3049,group_92,user_30,"[{'user_id': 'user_30', 'amount': np.float64(48.15)}, {'user_id': 'user_734', 'amount': np.float64(68.46)}]",116.61,GBP,Online Store GHI,food,2025-03-14T14:19:00,2,0
exp_8116,group_22,user_481,"[{'user_id': 'user_481', 'amount': np.float64(1.37)}, {'user_id': 'user_426', 'amount': np.float64(1.96)}, {'user_id': 'user_799', 'amount': np.float64(1.96)}, {'user_id': 'user_97', 'amount': np.float64(1.6)}]",6.89,GBP,Taxi Service PQR,transport,2024-11-07T03:38:00,4,0
